"TOACI1","Ridge","Ridge"
"TMSTAMP","RECNBR","BattV_Avg","BattV_Min","PTemp_C_Avg","AirTemp_C_Avg","RH","WS_ms_Avg","WS_ms_Std","WS_ms_Max","WS_ms_TMx","WS_Geonor_Avg","WS_Geonor_Std","WS_Geonor_Max","WS_Geonor_TMx","T109_C_Avg","Incident_SW_Avg","FluxDensity_Out_Avg","NetRadiation_Avg","NR_Uncor_Avg","Q_Avg","SnowDepth_Avg","Geonor_Depth_Average","Geonor_Depth_StdDev","T1_Depth_Average","T2_Depth_Average","T3_Depth_Average","T1_Depth_StdDev","T2_Depth_StdDev","T3_Depth_StdDev","T1_Freq","T2_Freq","T3_Freq","AirPressure"
"2016-02-26 23:00:00",797,12.1,12.08,13.01,0.951,61.58,6.588,2.4,11.91,"2016-02-26 22:48:15",4.775,2.119,10.69,"2016-02-26 22:50:00",0.779,0,-1.41166,-52.36286,-50.23314,194.3,3.080352,975.0645,0.334,981.5883,960.8101,982.7952,0.236,0.365,0.381,2839.361,2817.74,2845.895,77.74
"2016-02-26 23:15:00",798,12.1,12.08,12.99,1.067,64.03,8.09,2.855,13.14,"2016-02-26 23:12:45",5.353,2.26,10.42,"2016-02-26 23:07:00",0.861,0,-1.086725,-49.50848,-46.20113,196.5,3.075806,975.0788,0.45,981.793,960.8098,982.6336,0.58,0.198,0.481,2839.37,2817.856,2845.705,77.71
"2016-02-26 23:30:00",799,12.1,12.08,12.96,1.47,63.42,9.41,2.718,14.63,"2016-02-26 23:19:30",5.726,2.853,12.18,"2016-02-26 23:17:00",1.306,0,-1.173375,-47.55764,-43.33724,205.1,3.083201,975.2375,1.021,981.6621,961.0262,983.024,0.828,0.674,1.41,2839.219,2817.798,2846.309,77.7
"2016-02-26 23:45:00",800,12.1,12.08,12.93,1.559,63.29,9.93,2.883,16.23,"2016-02-26 23:43:15",6.952,2.706,13.62,"2016-02-26 23:43:15",1.409,0,-0.9459204,-44.14205,-39.97273,200.7,3.090333,975.3237,1.312,981.5698,961.7733,982.6277,1.15,1.583,1.155,2839.164,2819.661,2846.977,77.67
"2016-02-27 00:00:00",801,12.1,12.08,12.9,1.581,64.17,10.23,3.276,16.23,"2016-02-26 23:56:45",5.968,2.878,14.79,"2016-02-26 23:56:45",1.378,0,-0.8159466,-41.58692,-37.33434,198.2,3.089834,975.1877,1.065,981.5219,961.2318,982.8096,0.779,1.072,1.282,2839.086,2817.866,2845.729,77.69
"2016-02-27 00:15:00",802,12.1,12.08,12.87,1.535,65.4,9.81,3.496,18.53,"2016-02-27 00:10:45",5.838,2.59,13.57,"2016-02-27 00:11:00",1.348,0,-0.7292975,-41.09174,-37.19904,196.3,3.118256,975.1567,1.538,981.8026,961.1063,982.561,2.08,1.288,1.053,2835.808,2815.849,2845.092,77.65
"2016-02-27 00:30:00",803,12.1,12.08,12.84,1.497,65.77,8.89,2.843,16.29,"2016-02-27 00:23:45",4.635,2.205,9.89,"2016-02-27 00:15:45",1.25,0,-0.772622,-47.34901,-43.51313,194.9,3.091086,975.1541,0.545,981.6738,961.0557,982.733,0.654,0.597,0.328,2840.095,2818.895,2845.123,77.66
"2016-02-27 00:45:00",804,12.1,12.08,12.81,1.422,65.36,8.18,3.595,17.19,"2016-02-27 00:32:15",5.233,2.649,11.75,"2016-02-27 00:39:45",1.244,0,-0.9964658,-43.7819,-40.64924,194.8,3.105634,975.061,0.435,981.6597,960.9084,982.6148,0.327,0.489,0.472,2839.34,2817.78,2845.504,77.65
"2016-02-27 01:00:00",805,12.1,12.08,12.77,1.454,65.5,7.706,3,15.06,"2016-02-27 00:54:15",4.894,2.417,12.55,"2016-02-27 00:54:15",1.246,0,-1.065063,-50.16267,-47.1708,198.1,3.088602,975.1362,0.452,981.52,961.1358,982.7527,0.238,0.572,0.48,2839.16,2817.701,2845.629,77.64
"2016-02-27 01:15:00",806,12.1,12.08,12.76,1.56,66.42,8.07,2.665,14.26,"2016-02-27 01:08:30",5.274,2.537,12.29,"2016-02-27 01:08:30",1.337,0,-1.148102,-49.36549,-45.96661,205.9,3.085624,975.0278,0.349,981.5535,960.8089,982.7209,0.35,0.314,0.379,2839.162,2817.613,2844.844,77.65
"2016-02-27 01:30:00",807,12.1,12.08,12.73,1.397,67.4,9.12,2.857,14.74,"2016-02-27 01:29:30",5.609,2.374,12.02,"2016-02-27 01:19:00",1.155,0,-0.9025958,-50.35159,-46.29133,203.5,3.105274,974.7692,0.545,981.3716,960.5711,982.3651,0.475,0.518,0.629,2838.663,2817.361,2845.911,77.64
"2016-02-27 01:45:00",808,12.1,12.08,12.71,1.38,66.76,9.38,3.27,15.49,"2016-02-27 01:40:30",6.321,2.914,12.45,"2016-02-27 01:40:45",1.2,0,-1.169764,-56.56453,-51.40575,199.6,3.114236,975.3691,1.165,981.4431,961.4335,983.2311,1.033,1.112,1.33,2839.3,2817.7,2845.51,77.63
"2016-02-27 02:00:00",809,12.1,12.08,12.69,1.417,66.83,7.614,2.44,14.1,"2016-02-27 01:57:30",5.123,2.279,12.77,"2016-02-27 01:57:30",1.247,0,-0.743739,-24.69206,-23.28548,205.2,3.08175,975.2595,0.753,981.5966,961.2515,982.9301,0.741,0.821,0.692,2839.101,2817.945,2845.627,77.61
"2016-02-27 02:15:00",810,12.1,12.08,12.67,1.538,67.47,8.73,3.193,16.87,"2016-02-27 02:09:30",5.693,2.788,13.41,"2016-02-27 02:09:30",1.329,0,-0.772622,-39.13524,-36.13015,201.1,3.09798,974.846,0.714,981.6085,960.6896,982.2401,0.403,0.665,0.962,2839.834,2817.948,2845.011,77.61
"2016-02-27 02:30:00",811,12.1,12.08,12.65,1.362,69.31,8.12,2.968,17.03,"2016-02-27 02:23:00",4.986,2.87,14.58,"2016-02-27 02:23:00",1.093,0,-0.6426483,-41.13781,-38.2589,204.5,3.091796,974.9978,0.162,981.5487,960.8474,982.5974,0.221,0.114,0.129,2839.163,2817.883,2845.561,77.61
"2016-02-27 02:45:00",812,12.1,12.08,12.63,1.099,69.45,7.139,2.861,16.23,"2016-02-27 02:36:45",4.033,1.595,8.87,"2016-02-27 02:44:30",0.916,0.007476583,-0.3465968,-10.60958,-10.11608,203.9,3.079891,975.1398,0.648,981.717,961.0499,982.6526,0.715,0.51,0.698,2840.24,2818.116,2845.195,77.59
"2016-02-27 03:00:00",813,12.1,12.08,12.61,1.311,69.31,6.839,2.674,14.15,"2016-02-27 02:47:30",4.919,1.932,11.17,"2016-02-27 02:47:45",1.178,0.04485949,-0.3321553,-7.376001,-7.053746,218,3.07861,975.1387,0.497,981.5601,961.1071,982.7488,0.45,0.428,0.595,2839.112,2817.937,2845.78,77.59
"2016-02-27 03:15:00",814,12.1,12.08,12.59,1.266,70.67,7.203,2.969,14.58,"2016-02-27 03:04:45",4.751,2.415,12.55,"2016-02-27 03:08:00",1.11,0,-0.1805192,-12.1241,-11.52322,217.9,3.072726,974.9997,0.312,981.4608,960.9404,982.5978,0.397,0.24,0.276,2837.485,2818.44,2844.774,77.55
"2016-02-27 03:30:00",815,12.1,12.08,12.58,1.276,72.1,6.841,2.638,12.77,"2016-02-27 03:17:45",3.992,2.171,10.21,"2016-02-27 03:17:45",1.118,0,-0.2743891,-10.94406,-10.40924,222.4,3.065251,975.0378,0.222,981.493,960.9522,982.6684,0.19,0.221,0.252,2838.888,2817.563,2845.486,77.54
"2016-02-27 03:45:00",816,12.1,12.08,12.55,1.285,73.33,9.35,3.318,17.09,"2016-02-27 03:38:00",5.463,2.759,11.86,"2016-02-27 03:40:45",1.121,0,-0.263558,-14.0571,-12.79506,224.1,3.080872,974.623,1.019,981.1403,960.3497,982.3789,0.597,1.126,1.221,2840.064,2818.246,2845.137,77.53
"2016-02-27 04:00:00",817,12.1,12.08,12.53,1.167,74.59,9.16,3.495,18.63,"2016-02-27 03:54:30",5.371,2.371,12.87,"2016-02-27 03:53:30",1.009,0,-0.2130126,-12.70862,-11.58185,210.3,3.086387,975.046,0.465,981.4488,960.959,982.7302,0.609,0.214,0.483,2839.694,2818.146,2845.214,77.48
"2016-02-27 04:15:00",818,12.1,12.08,12.53,1.057,76.02,9.82,3.684,18.15,"2016-02-27 04:14:30",5.297,2.658,14.26,"2016-02-27 04:09:30",0.894,0,-0.2743891,-15.12293,-13.68806,205.9,3.081447,974.9747,0.415,981.5391,960.8735,982.5114,0.31,0.383,0.523,2838.192,2816.766,2846.458,77.46
"2016-02-27 04:30:00",819,12.1,12.08,12.5,0.966,77.38,11.13,3.875,19.38,"2016-02-27 04:22:00",7.57,3.449,15.43,"2016-02-27 04:22:00",0.817,0,-0.3068826,-19.74397,-17.39984,210.7,3.06684,974.9526,1.488,981.7101,961.0517,982.0961,1.436,1.292,1.706,2839.392,2817.858,2845.377,77.52
"2016-02-27 04:45:00",820,12.1,12.08,12.49,0.727,79.22,11,3.242,17.94,"2016-02-27 04:32:45",6.331,3.156,15.17,"2016-02-27 04:31:15",0.555,0,-0.1660776,-19.11609,-16.78196,216.4,3.082875,975.5242,0.82,981.9109,961.5585,983.1032,0.739,0.968,0.731,2840.079,2818.854,2846.378,77.48
"2016-02-27 05:00:00",821,12.09,12.08,12.48,0.374,81.3,8.16,3.121,14.9,"2016-02-27 04:56:00",4.875,2.06,10.47,"2016-02-27 04:45:15",0.174,0,-0.09025959,-11.10011,-10.34159,208.7,3.075488,975.1888,0.546,981.8859,961.1741,982.5063,0.628,0.343,0.618,2838.048,2818.175,2846.971,77.5
"2016-02-27 05:15:00",822,12.1,12.08,12.46,0.108,82.8,7.809,2.777,15.33,"2016-02-27 05:00:30",5.703,2.407,12.55,"2016-02-27 05:00:30",-0.029,0,-0.07942843,-5.732752,-5.37149,210.4,3.066324,975.035,0.601,981.5396,960.8501,982.7155,0.72,0.621,0.425,2839.194,2817.881,2846.478,77.48
"2016-02-27 05:30:00",823,12.1,12.08,12.44,-0.079,85.1,9.42,2.801,16.07,"2016-02-27 05:16:30",6.514,2.468,13.78,"2016-02-27 05:28:15",-0.215,0,-0.1155323,-11.26848,-10.2153,218.1,3.063743,974.9733,1.132,981.4979,960.9674,982.4545,1.25,1.167,0.96,2838.132,2815.337,2843.546,77.46
"2016-02-27 05:45:00",824,12.1,12.08,12.43,-0.213,86.9,10.27,2.587,15.7,"2016-02-27 05:36:45",7.152,2.319,13.99,"2016-02-27 05:40:00",-0.336,0,-0.1985711,-10.01717,-8.979545,213,3.077566,975.0373,0.703,981.4147,960.9099,982.7872,0.772,0.454,0.824,2838.796,2817.7,2845.904,77.49
"2016-02-27 06:00:00",825,12.09,12.08,12.41,-0.26,88.1,11.24,2.47,16.02,"2016-02-27 05:52:00",8.19,2.914,13.99,"2016-02-27 05:53:45",-0.37,0.01121487,-0.216623,-8.965497,-7.874578,215.9,3.072752,975.0516,1.15,981.1393,961.0386,982.9767,1.404,0.816,1.152,2839.436,2818.635,2846.053,77.46
"2016-02-27 06:15:00",826,12.1,12.08,12.39,-0.466,92.2,8.47,2.498,12.82,"2016-02-27 06:06:30",5.897,2.157,11.86,"2016-02-27 06:02:00",-0.596,0.01495317,-0.1191427,-4.761145,-4.410846,224,3.05977,975.2224,0.557,981.6535,961.192,982.8215,0.573,0.497,0.596,2839.485,2818.965,2846.259,77.45
"2016-02-27 06:30:00",827,12.09,12.08,12.38,-0.744,93.8,10.35,2.621,16.07,"2016-02-27 06:18:45",7.265,2.45,13.94,"2016-02-27 06:18:45",-0.838,0.04485949,-0.1769088,-2.643353,-2.354255,212,3.075503,975.2885,1.203,981.9785,961.2309,982.6559,1.194,1.326,1.077,2840.155,2818.232,2845.725,77.42
"2016-02-27 06:45:00",828,12.09,12.08,12.36,-1.058,96,10.09,2.999,16.66,"2016-02-27 06:44:00",6.974,2.841,14.37,"2016-02-27 06:41:15",-1.201,0.01869146,-0.0649869,-2.284854,-2.02502,206.4,3.073297,976.0602,0.911,982.4283,962.1848,983.5676,0.966,0.804,0.953,2840.864,2821.214,2848.412,77.38
"2016-02-27 07:00:00",829,12.09,12.08,12.34,-1.136,96.5,12.36,2.504,19.81,"2016-02-27 06:50:45",8.49,2.326,15.11,"2016-02-27 06:50:45",-1.238,0.06355095,-0.1732984,-2.434533,-2.110712,207.5,3.101594,975.7637,0.959,982.1105,961.7422,983.4385,0.857,0.815,1.166,2839.648,2819.531,2846.194,77.41
"2016-02-27 07:15:00",830,12.1,12.08,12.31,-1.254,96.7,12.18,2.603,18.85,"2016-02-27 07:03:30",8.57,2.797,16.34,"2016-02-27 07:03:30",-1.351,0.295325,-0.3538176,-4.013286,-3.468242,200.7,3.099746,975.8592,1.292,981.7947,961.7508,984.032,1.17,1.475,1.21,2838.704,2818.886,2848.839,77.37
"2016-02-27 07:30:00",831,12.09,12.08,12.3,-1.33,97.1,11.8,2.203,16.98,"2016-02-27 07:23:30",8.35,2.295,13.67,"2016-02-27 07:16:15",-1.45,1.828024,-1.267245,-2.52594,-2.200913,204.3,3.096199,976.2309,1.158,982.5281,962.3802,983.7842,1.462,0.604,1.234,2839.893,2818.974,2846.196,77.4
"2016-02-27 07:45:00",832,12.09,12.08,12.27,-1.407,97.1,11.25,2.285,15.06,"2016-02-27 07:32:45",7.19,2.737,12.71,"2016-02-27 07:34:00",-1.505,8.112092,-4.982329,-1.179795,-1.032806,204.5,3.073786,976.1362,0.722,982.2162,962.2465,983.946,0.904,0.595,0.628,2840.363,2819.246,2846.893,77.37
"2016-02-27 08:00:00",833,12.09,12.08,12.26,-1.468,97.2,12.91,2.385,18.85,"2016-02-27 07:56:45",8.88,2.678,15.97,"2016-02-27 07:56:45",-1.551,27.66335,-16.15647,3.036256,2.629369,209.5,3.089795,976.3286,1.122,982.4302,962.3412,984.2142,1.397,1.213,0.595,2840.047,2821.282,2848.556,77.37
"2016-02-27 08:15:00",834,12.09,12.08,12.23,-1.501,97.4,14.01,2.704,18.58,"2016-02-27 08:07:30",10.05,2.624,14.47,"2016-02-27 08:14:00",-1.576,48.31742,-28.1285,10.8308,9.087786,201.2,3.109489,977.0125,1.643,982.9144,963.4443,984.6791,1.495,2.083,1.234,2843.4,2822.844,2847.117,77.35
"2016-02-27 08:30:00",835,12.09,12.08,12.21,-1.479,97.4,12.36,3.107,18.05,"2016-02-27 08:23:00",7.545,3.754,16.07,"2016-02-27 08:23:00",-1.524,74.61256,-42.64585,18.36569,15.88446,204,3.077583,976.3945,0.66,982.8693,962.3422,983.9719,0.638,0.777,0.543,2841.436,2818.928,2846.905,77.42
"2016-02-27 08:45:00",836,12.09,12.08,12.18,-1.468,97.5,12.16,2.628,16.55,"2016-02-27 08:34:15",7.395,2.941,12.55,"2016-02-27 08:35:45",-1.465,124.3767,-71.84302,34.97272,30.52414,214.5,3.081403,977.1201,1.109,983.7604,963.2209,984.3791,0.869,1.125,1.291,2843.215,2822.965,2848.536,77.42
"2016-02-27 09:00:00",837,12.09,12.08,12.16,-1.476,97.4,10.95,2.281,15.43,"2016-02-27 08:49:15",6.916,2.493,11.7,"2016-02-27 08:49:30",-1.444,177.7445,-103.9393,48.12712,42.76446,203.8,3.090497,976.858,0.568,983.304,963.056,984.2141,0.545,0.45,0.684,2842.144,2821.777,2846.435,77.42
"2016-02-27 09:15:00",838,12.09,12.08,12.14,-1.474,97.4,12.69,1.463,16.02,"2016-02-27 09:15:00",6.999,2.479,12.66,"2016-02-27 09:14:30",-1.403,187.9276,-107.4342,53.26072,45.76366,204.6,3.101696,976.0166,1.423,982.1406,961.9952,983.9142,1.198,1.543,1.503,2839.541,2814.114,2844.91,77.41
"2016-02-27 09:30:00",839,12.09,12.08,12.12,-1.641,97.4,11.12,1.601,16.71,"2016-02-27 09:15:15",7.238,1.866,12.82,"2016-02-27 09:28:15",-1.659,120.859,-69.18578,22.51053,19.90744,212.6,3.084092,976.988,0.665,983.3508,963.1043,984.5089,0.762,0.533,0.679,2840.928,2820.082,2848.071,77.44
"2016-02-27 09:45:00",840,12.09,12.08,12.11,-1.695,97.1,11.43,1.972,15.27,"2016-02-27 09:34:00",8.14,2.155,12.66,"2016-02-27 09:34:15",-1.582,186.9819,-106.3547,39.60521,34.65536,207.4,3.107112,977.3399,1.311,983.3721,963.8026,984.8449,1.211,1.408,1.307,2842.919,2822.145,2847.325,77.43
"2016-02-27 10:00:00",841,12.09,12.08,12.09,-1.669,97.1,11.32,2.175,17.03,"2016-02-27 09:54:00",7.45,2.092,12.02,"2016-02-27 09:54:00",-1.524,174.1371,-94.55594,53.50382,47.10766,211.7,3.088817,976.6447,1.052,982.7222,962.7964,984.4155,1.003,1.059,1.092,2837.583,2817.515,2847.931,77.46
"2016-02-27 10:15:00",842,12.09,12.08,12.07,-1.694,97,11.04,1.957,14.69,"2016-02-27 10:00:30",7.043,1.977,11.49,"2016-02-27 10:01:15",-1.54,172.0137,-91.8662,47.88559,42.40816,212,3.082497,976.5384,0.947,983.3804,962.3779,983.8569,0.565,1.013,1.16,2841.592,2819.12,2846.021,77.49
"2016-02-27 10:30:00",843,12.09,12.08,12.06,-1.736,96.8,9.81,1.304,12.66,"2016-02-27 10:20:45",6.426,1.443,9.3,"2016-02-27 10:21:15",-1.502,178.6081,-95.10832,41.78532,37.91163,209.5,3.076114,976.897,0.915,983.3423,963.0621,984.2868,0.82,0.941,0.976,2840.833,2820.872,2848.6,77.52
"2016-02-27 10:45:00",844,12.09,12.08,12.05,-1.684,96,9.89,1.431,12.39,"2016-02-27 10:33:30",6.77,1.78,9.62,"2016-02-27 10:42:30",-1.425,181.4492,-98.63928,49.84503,45.11872,221.7,3.060355,976.7769,1.005,983.0831,962.8079,984.4399,0.707,1.112,1.137,2840.951,2821.092,2849.279,77.53
"2016-02-27 11:00:00",845,12.09,12.08,12.03,-1.685,95.1,10.98,1.648,15.17,"2016-02-27 10:50:45",6.773,2.396,10.95,"2016-02-27 10:58:45",-1.459,181.8342,-99.45162,55.47631,49.07405,209.4,3.08773,977.1679,0.948,983.4166,963.3644,984.7227,0.85,0.603,1.269,2841.561,2821.195,2847.934,77.52
"2016-02-27 11:15:00",846,12.09,12.08,12.02,-1.617,93.8,8.82,2.345,13.83,"2016-02-27 11:01:30",5.387,2.077,10.31,"2016-02-27 11:01:30",-1.282,205.8191,-114.5286,52.64339,48.64559,207.1,3.082068,976.8818,0.341,983.1992,962.8472,984.5992,0.362,0.327,0.334,2840.581,2819.775,2848.087,77.57
"2016-02-27 11:30:00",847,12.09,12.08,12.02,-1.722,92.6,9.26,1.34,12.13,"2016-02-27 11:22:15",6.249,1.269,9.3,"2016-02-27 11:22:15",-1.544,160.0362,-88.45439,48.16163,44.19867,213.3,3.08727,977.0262,0.623,983.2914,963.0676,984.7195,0.673,0.567,0.624,2840.748,2820.638,2848.591,77.57
"2016-02-27 11:45:00",848,12.09,12.08,12,-1.736,92.4,7.689,1.602,10.26,"2016-02-27 11:40:00",4.835,1.592,8.29,"2016-02-27 11:40:45",-1.495,162.0661,-92.70742,44.53139,41.98422,207.8,3.065332,977.1894,0.431,983.6244,963.2327,984.7109,0.47,0.41,0.409,2841.517,2820.678,2847.744,77.59
"2016-02-27 12:00:00",849,12.09,12.08,12,-1.603,91.4,9.12,2.119,13.25,"2016-02-27 11:45:45",5.93,2.081,9.83,"2016-02-27 11:45:45",-1.252,285.34,-155.1671,91.11797,83.76549,190.6,3.070066,976.8616,0.903,983.2484,962.9818,984.3549,0.747,0.886,1.051,2840.885,2820.512,2846.921,77.57
"2016-02-27 12:15:00",850,12.09,12.08,12,-1.668,91.2,10.69,2.05,15.11,"2016-02-27 12:13:00",6.654,2.21,11.54,"2016-02-27 12:14:30",-1.391,258.1141,-141.4729,77.10596,69.23405,195.7,3.065943,976.6898,1.068,982.8241,962.4244,984.8209,1.052,1.077,1.074,2841.959,2819.915,2848.209,77.57
"2016-02-27 12:30:00",851,12.09,12.08,11.99,-1.904,90.1,10.33,2.428,16.34,"2016-02-27 12:28:30",7.382,2.185,12.71,"2016-02-27 12:15:30",-1.69,193.6397,-105.434,57.88915,51.89735,202.9,3.067157,976.865,1.292,983.551,962.9441,984.0999,1.198,1.315,1.359,2841.179,2819.387,2847.937,77.57
"2016-02-27 12:45:00",852,12.09,12.08,11.98,-1.752,90.8,10.5,1.895,13.78,"2016-02-27 12:41:45",6.313,2.213,10.31,"2016-02-27 12:31:15",-1.48,232.5442,-127.3852,65.12749,58.62186,201.4,3.109029,976.8552,0.727,983.2903,962.7289,984.5464,0.798,0.452,0.863,2841.737,2820.311,2848.227,77.57
"2016-02-27 13:00:00",853,12.09,12.08,11.98,-1.77,89.9,10.75,1.985,14.69,"2016-02-27 13:00:00",6.587,2.157,10.63,"2016-02-27 13:00:00",-1.518,239.8562,-135.0897,71.40984,63.79491,197.9,3.064772,977.2258,1.354,983.8065,963.2239,984.6471,1.232,1.174,1.613,2843.161,2820.83,2845.224,77.57
"2016-02-27 13:15:00",854,12.09,12.08,11.98,-1.834,90.5,12.44,2.219,17.09,"2016-02-27 13:13:15",8,2.338,12.13,"2016-02-27 13:13:15",-1.674,211.8751,-121.8107,65.08517,56.05563,194.7,3.075486,977.189,1.476,983.3462,963.332,984.8885,1.098,1.766,1.486,2843.993,2823.195,2849.69,77.57
"2016-02-27 13:30:00",855,12.09,12.08,11.98,-1.904,89,11.65,2.15,16.61,"2016-02-27 13:23:15",6.241,2.46,13.03,"2016-02-27 13:23:30",-1.721,147.0345,-87.61678,39.82043,34.9891,187.8,3.064464,977.27,1.034,983.3813,963.2957,985.1329,1.036,0.523,1.363,2840.975,2820.507,2848.077,77.61
"2016-02-27 13:45:00",856,12.09,12.08,11.98,-1.87,89.5,11.49,2.116,16.93,"2016-02-27 13:33:00",6.863,2.03,11.43,"2016-02-27 13:39:15",-1.752,112.2796,-65.78841,29.85832,26.27566,186.2,3.062063,977.4692,1.209,983.4017,963.724,985.282,1.156,0.9,1.497,2842.546,2820.679,2848.702,77.6
"2016-02-27 14:00:00",857,12.09,12.08,11.98,-1.802,88.4,10.67,1.883,15.06,"2016-02-27 13:59:30",6.636,2.321,11.17,"2016-02-27 13:50:45",-1.703,72.37706,-43.08632,15.96632,14.24279,193.4,3.072811,977.2718,1.083,983.8997,963.4315,984.4844,0.914,1.036,1.269,2841.753,2820.169,2848.139,77.63
"2016-02-27 14:15:00",858,12.09,12.08,11.98,-1.735,86.8,10.09,2.068,14.95,"2016-02-27 14:06:00",6.681,2.128,12.66,"2016-02-27 14:06:30",-1.597,97.39744,-55.85985,25.67078,23.07351,198.2,3.060931,977.5071,0.766,984.1125,963.6463,984.7626,0.728,0.885,0.668,2841.026,2820.273,2848.16,77.6
"2016-02-27 14:30:00",859,12.09,12.08,11.98,-1.535,83.7,10.94,2.188,15.11,"2016-02-27 14:28:30",6.68,2.41,10.63,"2016-02-27 14:28:45",-1.355,112.0777,-64.88942,28.1751,25.11657,194.8,3.060979,977.0796,0.978,982.9113,963.1089,985.2184,1.079,0.969,0.877,2841.935,2819.858,2849.101,77.61
"2016-02-27 14:45:00",860,12.09,12.08,11.97,-1.339,83,10.33,2.655,17.78,"2016-02-27 14:32:30",6.093,2.141,12.23,"2016-02-27 14:32:30",-1.164,152.2457,-86.87666,38.19513,33.9563,195.9,3.065909,977.3013,0.383,983.8131,963.201,984.8899,0.493,0.334,0.293,2841.853,2820.724,2847.987,77.65
"2016-02-27 15:00:00",861,12.09,12.08,11.96,-1.221,79.66,10.42,3.011,16.61,"2016-02-27 15:00:00",6.409,2.541,11.54,"2016-02-27 14:51:15",-1.084,121.5842,-67.26866,33.25664,29.71684,191.4,3.061867,977.2527,0.534,983.8541,963.2309,984.6734,0.536,0.434,0.616,2842.946,2820.809,2847.415,77.59
"2016-02-27 15:15:00",862,12.09,12.08,11.96,-0.882,76.26,11.52,2.594,18.69,"2016-02-27 15:01:15",7.395,2.151,12.5,"2016-02-27 15:14:00",-0.765,192.993,-102.145,58.40728,51.26594,201.4,3.060931,977.7386,1.492,983.5451,964.1476,985.5229,1.54,1.712,1.173,2843.05,2825.902,2851.733,77.61
"2016-02-27 15:30:00",863,12.09,12.08,11.94,-0.994,79.56,11.63,2.664,16.82,"2016-02-27 15:16:30",6.061,2.36,11.75,"2016-02-27 15:21:00",-0.98,115.5954,-64.57893,30.48543,26.70411,190.6,3.068551,977.2545,0.404,983.6603,963.2261,984.8771,0.404,0.417,0.39,2842.89,2821.925,2849.234,77.65
"2016-02-27 15:45:00",864,12.09,12.08,11.93,-1.062,76.49,12.7,2.473,17.99,"2016-02-27 15:38:45",8.4,2.352,15.49,"2016-02-27 15:39:45",-0.998,165.1727,-87.37489,47.69361,40.93788,197,3.094348,977.5818,1.043,983.8309,963.6981,985.2166,1.014,1.034,1.079,2840.218,2820.454,2849.561,77.68
"2016-02-27 16:00:00",865,12.09,12.08,11.93,-0.935,71.76,13.51,2.515,19.75,"2016-02-27 15:50:45",8.89,3.199,16.23,"2016-02-27 15:57:15",-0.941,132.0888,-70.45302,33.2582,28.15184,195.5,3.072758,976.7544,1.748,982.896,962.5711,984.7963,1.639,1.848,1.752,2842.88,2819.53,2847.182,77.71
"2016-02-27 16:15:00",866,12.09,12.08,11.93,-0.924,71.9,12.56,2.676,17.94,"2016-02-27 16:11:30",8.03,2.858,13.14,"2016-02-27 16:08:00",-0.896,135.4159,-70.33027,24.04448,20.85004,198.6,3.072941,977.658,1.385,983.7192,963.8207,985.4339,1.156,1.161,1.752,2840.896,2821.656,2848.495,77.72
"2016-02-27 16:30:00",867,12.09,12.08,11.93,-0.945,71.83,11.79,2.903,17.89,"2016-02-27 16:21:00",7.745,2.914,13.25,"2016-02-27 16:21:00",-0.941,100.4815,-54.07271,3.870213,3.251759,189.9,3.070308,977.2131,0.621,983.5911,963.0376,985.0107,0.463,0.721,0.651,2841.056,2820.278,2848.191,77.76
"2016-02-27 16:45:00",868,12.09,12.08,11.92,-0.794,66.93,10.13,2.793,15.86,"2016-02-27 16:33:00",7.786,2.796,12.87,"2016-02-27 16:32:45",-0.805,116.9637,-52.27113,9.286877,8.343625,190.8,3.071312,977.4141,1.596,983.2381,963.7276,985.2767,1.213,1.569,1.926,2841.9,2820.585,2847.364,77.77
"2016-02-27 17:00:00",869,12.09,12.08,11.91,-0.578,62.37,9.43,2.338,16.29,"2016-02-27 16:46:45",6.343,2.12,10.15,"2016-02-27 16:53:15",-0.676,154.5185,-53.32175,21.79916,20.55689,189.9,3.068814,977.3555,0.61,984.441,962.7964,984.829,0.376,0.759,0.632,2843.144,2821.417,2849.986,77.8
"2016-02-27 17:15:00",870,12.09,12.08,11.91,-0.301,58.96,12.1,2.161,16.5,"2016-02-27 17:05:15",8.16,2.848,12.87,"2016-02-27 17:05:15",-0.519,226.3947,-61.00465,57.89144,50.05273,194.7,3.07655,977.2918,0.47,985.4785,962.1591,984.2378,0.54,0.388,0.469,2843.986,2819.519,2846.614,77.83
"2016-02-27 17:30:00",871,12.09,12.08,11.89,-0.33,59.47,10.73,2.733,16.39,"2016-02-27 17:29:30",7.713,2.669,12.45,"2016-02-27 17:17:30",-0.474,162.3428,-42.23065,12.22204,10.88279,196,3.071327,977.4308,0.816,985.2933,962.491,984.5082,0.735,0.814,0.891,2846.07,2822.451,2847.455,77.81
"2016-02-27 17:45:00",872,12.09,12.08,11.89,-0.569,55.97,12.61,2.584,18.21,"2016-02-27 17:32:45",5.797,2.595,14.37,"2016-02-27 17:30:30",-0.567,98.34323,-28.0599,-23.50954,-20.10137,193.7,3.077424,977.2224,0.835,984.252,962.7372,984.6779,0.927,0.804,0.766,2841.762,2819.491,2848.151,77.81
